"STATION","NAME","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-11","20.13",",,X"," 1552",",,X"," 1718",",,X","  310",",,X",,,,,"  315","W,,X",,,"34.9",",,X",,,,,"51.7",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-12","17.00",",,X"," 2352",",,X"," 2344",",,X","  310",",,X",,,,,"  315","W,,X",,,"21.0",",,X",,,,,"33.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-13","18.79",",,X"," 0352",",,X"," 1103",",,X","  320",",,X",,,,,"  315","W,,X",,,"23.9",",,X",,,,,"41.4",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-14","12.30",",,X"," 1152",",,X"," 1216",",,X","  250",",,X",,,,,"  225","W,,X",,,"19.9",",,X",,,,,"28.9",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-15","13.87",",,X"," 2252",",,X"," 2235",",,X","  330",",,X",,,,,"  315","W,,X",,,"21.0",",,X",,,,,"30.0",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-16","16.11",",,X"," 0752",",,X"," 0201",",,X","  330",",,X",,,,,"  360","W,,X",,,"21.9",",,X",,,,,"33.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-17","12.08",",,X"," 0152",",,X"," 0240",",,X","   30",",,X",,,,,"   45","W,,X",,,"19.9",",,X",,,,,"26.4",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-18","11.41",",,X"," 1252",",,X"," 1340",",,X","   50",",,X",,,,,"   45","W,,X",,,"16.1",",,X",,,,,"23.0",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-19","12.08",",,X"," 1703",",,X"," 1648",",,X","   70",",,X",,,,,"   90","W,,X",,,"19.9",",,X",,,,,"27.5",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-20","9.17",",,X"," 1252",",,X"," 0937",",,X","  330",",,X",,,,,"  360","W,,X",,,"14.1",",,X",,,,,"17.2",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-21","11.63",",,X"," 1152",",,X"," 0934",",,X","  300",",,X",,,,,"  270","W,,X",,,"17.9",",,X",,,,,"25.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-22","18.57",",,X"," 1552",",,X"," 1510",",,X","   60",",,X",,,,,"   45","W,,X",,,"32.0",",,X",,,,,"41.4",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-23","18.79",",,X"," 2025",",,X"," 2020",",,X","  330",",,X",,,,,"  315","W,,X",,,"30.0",",,X",,,,,"46.1",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-24","20.13",",,X"," 0252",",,X"," 1529",",,X","  290",",,X",,,,,"  270","W,,X",,,"29.1",",,X",,,,,"39.1",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-25","10.29",",,X"," 2352",",,X"," 2327",",,X","   40",",,X",,,,,"   45","W,,X",,,"17.9",",,X",,,,,"25.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-26","18.79",",,X"," 0052",",,X"," 0720",",,X","   70",",,X",,,,,"   45","W,,X",,,"25.1",",,X",,,,,"35.6",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-27","11.41",",,X"," 2352",",,X"," 0020",",,X","   10",",,X",,,,,"  360","W,,X",,,"17.0",",,X",,,,,"25.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-28","8.50",",,X"," 2052",",,X"," 1655",",,X","  300",",,X",,,,,"  270","W,,X",,,"14.1",",,X",,,,,"18.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-29","8.72",",,X"," 0752",",,X"," 0813",",,X","  290",",,X",,,,,"  270","W,,X",,,"15.0",",,X",,,,,"20.8",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-30","9.62",",,X"," 1152",",,X"," 0330",",,X","   60",",,X",,,,,"  225","W,,X",,,"15.0",",,X",,,,,"21.9",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-01-31","16.78",",,X"," 2152",",,X"," 1742",",,X","  330",",,X",,,,,"  315","W,,X",,,"21.9",",,X",,,,,"33.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-01","14.54",",,X"," 0252",",,X"," 0212",",,X","  330",",,X",,,,,"  315","W,,X",,,"21.9",",,X",,,,,"30.0",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-02","8.50",",,X"," 1952",",,X"," 1825",",,X","  280",",,X",,,,,"  225","W,,X",,,"12.1",",,X",,,,,"18.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-03","12.08",",,X"," 1752",",,X"," 1442",",,X","  290",",,X",,,,,"  315","W,,X",,,"23.9",",,X",,,,,"31.1",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-04","17.67",",,X"," 2038",",,X"," 2043",",,X","  310",",,X",,,,,"  315","W,,X",,,"34.9",",,X",,,,,"44.7",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-05","18.57",",,X"," 0152",",,X"," 0218",",,X","  320",",,X",,,,,"  315","W,,X",,,"29.1",",,X",,,,,"46.1",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-06","10.29",",,X"," 0052",",,X"," 0206",",,X","  260",",,X",,,,,"  270","W,,X",,,"17.0",",,X",,,,,"25.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-07","10.29",",,X"," 2052",",,X"," 1933",",,X","  350",",,X",,,,,"  360","W,,X",,,"17.0",",,X",,,,,"25.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-08","10.96",",,X"," 1252",",,X"," 1357",",,X","  180",",,X",,,,,"  180","W,,X",,,"23.0",",,X",,,,,"35.6",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-09","27.07",",,X"," 1052",",,X"," 1202",",,X","   10",",,X",,,,,"  360","W,,X",,,"42.9",",,X",,,,,"58.6",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-10","18.79",",,X"," 2352",",,X"," 0001",",,X","  340",",,X",,,,,"  360","W,,X",,,"32.0",",,X",,,,,"40.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-11","14.99",",,X"," 1052",",,X"," 1014",",,X","  320",",,X",,,,,"  315","W,,X",,,"25.1",",,X",,,,,"30.0",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-12","10.96",",,X"," 1552",",,X"," 2359",",,X","   50",",,X",,,,,"  315","W,,X",,,"17.0",",,X",,,,,"23.0",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-13","20.58",",,X"," 0852",",,X"," 0757",",,X","  320",",,X",,,,,"  315","W,,X",,,"31.1",",,X",,,,,"42.5",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-14","11.63",",,X"," 0152",",,X"," 0001",",,X","  310",",,X",,,,,"  315","W,,X",,,"19.9",",,X",,,,,"28.9",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-15","17.22",",,X"," 1852",",,X"," 2203",",,X","  320",",,X",,,,,"  315","W,,X",,,"23.0",",,X",,,,,"28.9",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-16","14.99",",,X"," 0152",",,X"," 0148",",,X","  340",",,X",,,,,"  360","W,,X",,,"21.9",",,X",,,,,"31.1",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-17","12.30",",,X"," 1252",",,X"," 0230",",,X","  360",",,X",,,,,"   45","W,,X",,,"16.1",",,X",,,,,"21.9",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-18","13.42",",,X"," 1952",",,X"," 2135",",,X","  340",",,X",,,,,"  360","W,,X",,,"17.9",",,X",,,,,"27.5",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-19","16.11",",,X"," 2052",",,X"," 1707",",,X","  320",",,X",,,,,"  315","W,,X",,,"21.0",",,X",,,,,"27.5",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-20","13.87",",,X"," 1852",",,X"," 1812",",,X","  340",",,X",,,,,"  360","W,,X",,,"19.9",",,X",,,,,"26.4",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-21","9.62",",,X"," 2152",",,X"," 1454",",,X","  320",",,X",,,,,"  315","W,,X",,,"14.1",",,X",,,,,"17.2",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-22","7.83",",,X"," 1752",",,X"," 1440",",,X","  200",",,X",,,,,"  225","W,,X",,,"14.1",",,X",,,,,"19.5",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-23","17.22",",,X"," 1652",",,X"," 2018",",,X","  310",",,X",,,,,"  315","W,,X",,,"30.0",",,X",,,,,"39.1",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-24","20.13",",,X"," 1152",",,X"," 0320",",,X","  340",",,X",,,,,"  315","W,,X",,,"25.9",",,X",,,,,"34.4",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-25","18.34",",,X"," 1552",",,X"," 0020",",,X","  330",",,X",,,,,"  360","W,,X",,,"23.0",",,X",,,,,"32.2",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-26","11.41",",,X"," 2052",",,X"," 1445",",,X","   20",",,X",,,,,"  360","W,,X",,,"15.0",",,X",,,,,"20.8",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-27","9.84",",,X"," 0352",",,X"," 1031",",,X","   10",",,X",,,,,"   90","W,,X",,,"17.0",",,X",,,,,"24.2",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-02-28","7.61",",,X"," 1352",",,X"," 1315",",,X","  180",",,X",,,,,"  180","W,,X",,,"14.1",",,X",,,,,"18.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-01","14.54",",,X"," 0952",",,X"," 0939",",,X","   70",",,X",,,,,"   90","W,,X",,,"21.9",",,X",,,,,"30.0",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-02","15.43",",,X"," 1152",",,X"," 1250",",,X","  300",",,X",,,,,"  315","W,,X",,,"25.1",",,X",,,,,"39.1",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-03","9.62",",,X"," 2028",",,X"," 2138",",,X","  320",",,X",,,,,"  315","W,,X",,,"23.0",",,X",,,,,"31.1",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-04","11.41",",,X"," 1752",",,X"," 0711",",,X","  350",",,X",,,,,"   45","W,,X",,,"15.0",",,X",,,,,"20.8",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-05","9.17",",,X"," 1152",",,X"," 1039",",,X","   20",",,X",,,,,"   45","W,,X",,,"16.1",",,X",,,,,"24.2",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-06","10.74",",,X"," 1952",",,X"," 1409",",,X","  280",",,X",,,,,"  225","W,,X",,,"17.9",",,X",,,,,"25.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-07","10.51",",,X"," 2052",",,X"," 1740",",,X","  250",",,X",,,,,"  270","W,,X",,,"17.9",",,X",,,,,"30.0",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-08","8.50",",,X"," 0252",",,X"," 1016",",,X","  250",",,X",,,,,"  315","W,,X",,,"16.1",",,X",,,,,"20.8",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-09","16.78",",,X"," 2052",",,X"," 2053",",,X","   30",",,X",,,,,"   45","W,,X",,,"32.0",",,X",,,,,"49.4",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-10","20.58",",,X"," 0052",",,X"," 0133",",,X","   10",",,X",,,,,"  360","W,,X",,,"28.0",",,X",,,,,"40.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-11","12.08",",,X"," 0152",",,X"," 0153",",,X","   20",",,X",,,,,"  360","W,,X",,,"19.9",",,X",,,,,"25.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-12","14.99",",,X"," 1752",",,X"," 0654",",,X","   70",",,X",,,,,"   45","W,,X",,,"19.9",",,X",,,,,"23.0",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-13","12.30",",,X"," 2152",",,X"," 1238",",,X","   20",",,X",,,,,"   45","W,,X",,,"15.0",",,X",,,,,"23.0",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-14","11.86",",,X"," 0852",",,X"," 0536",",,X","  350",",,X",,,,,"  360","W,,X",,,"23.0",",,X",,,,,"27.5",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-15","7.38",",,X"," 1652",",,X"," 1734",",,X","  200",",,X",,,,,"  180","W,,X",,,"13.0",",,X",,,,,"17.2",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-16","16.33",",,X"," 1852",",,X"," 1843",",,X","  340",",,X",,,,,"  315","W,,X",,,"25.9",",,X",,,,,"35.6",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-17","16.55",",,X"," 0252",",,X"," 1124",",,X","  340",",,X",,,,,"  360","W,,X",,,"21.9",",,X",,,,,"28.9",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-18","12.53",",,X"," 0452",",,X"," 1414",",,X","  330",",,X",,,,,"   45","W,,X",,,"17.0",",,X",,,,,"25.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-19","10.29",",,X"," 2352",",,X"," 2248",",,X","   10",",,X",,,,,"  360","W,,X",,,"17.0",",,X",,,,,"24.2",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-20","12.08",",,X"," 2152",",,X"," 2147",",,X","   20",",,X",,,,,"  360","W,,X",,,"17.0",",,X",,,,,"26.4",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-21","12.97",",,X"," 1052",",,X"," 1038",",,X","  360",",,X",,,,,"  360","W,,X",,,"19.9",",,X",,,,,"32.2",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-22","15.88",",,X"," 2352",",,X"," 0818",",,X","   70",",,X",,,,,"   45","W,,X",,,"21.0",",,X",,,,,"33.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-23","10.74",",,X"," 2352",",,X"," 0305",",,X","   70",",,X",,,,,"   45","W,,X",,,"21.0",",,X",,,,,"24.2",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-24","6.93",",,X"," 1952",",,X"," 2037",",,X","  170",",,X",,,,,"  180","W,,X",,,"15.0",",,X",,,,,"17.2",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-25","9.62",",,X"," 1452",",,X"," 1546",",,X","  180",",,X",,,,,"  180","W,,X",,,"23.0",",,X",,,,,"28.9",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-26","12.30",",,X"," 0352",",,X"," 1414",",,X","  180",",,X",,,,,"  270","W,,X",,,"21.0",",,X",,,,,"26.4",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-27","8.72",",,X"," 1452",",,X"," 1523",",,X","  190",",,X",,,,,"  180","W,,X",,,"21.9",",,X",,,,,"24.2",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-28","10.96",",,X"," 0825",",,X"," 0908",",,X","   60",",,X",,,,,"   45","W,,X",,,"17.9",",,X",,,,,"30.0",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-29","10.96",",,X"," 1852",",,X"," 1721",",,X","  170",",,X",,,,,"  180","W,,X",,,"21.9",",,X",,,,,"31.1",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-30","15.88",",,X"," 2252",",,X"," 2328",",,X","  160",",,X",,,,,"  180","W,,X",,,"25.9",",,X",,,,,"40.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-03-31","22.59",",,X"," 1352",",,X"," 1321",",,X","  190",",,X",,,,,"  180","W,,X",,,"38.0",",,X",,,,,"58.6",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-01","16.11",",,X"," 0152",",,X"," 0024",",,X","  320",",,X",,,,,"  315","W,,X",,,"23.0",",,X",,,,,"35.6",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-02","15.66",",,X"," 1352",",,X"," 1406",",,X","  170",",,X",,,,,"  180","W,,X",,,"34.9",",,X",,,,,"40.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-03","10.96",",,X"," 2352",",,X"," 2324",",,X","   60",",,X",,,,,"   45","W,,X",,,"17.9",",,X",,,,,"21.9",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-04","21.25",",,X"," 1152",",,X"," 1129",",,X","  130",",,X",,,,,"  135","W,,X",,,"40.9",",,X",,,,,"63.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-05","12.97",",,X"," 1452",",,X"," 1805",",,X","   70",",,X",,,,,"   90","W,,X",,,"19.9",",,X",,,,,"28.9",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-06","9.40",",,X"," 0615",",,X"," 0625",",,X","   50",",,X",,,,,"   45","W,,X",,,"30.0",",,X",,,,,"38.0",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-07","10.29",",,X"," 1652",",,X"," 1700",",,X","  320",",,X",,,,,"  315","W,,X",,,"17.9",",,X",,,,,"25.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-08","11.86",",,X"," 1652",",,X"," 1245",",,X","  340",",,X",,,,,"  360","W,,X",,,"19.9",",,X",,,,,"23.0",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-09","10.74",",,X"," 1752",",,X"," 1735",",,X","  340",",,X",,,,,"  360","W,,X",,,"15.0",",,X",,,,,"20.8",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-10","10.29",",,X"," 1452",",,X"," 1019",",,X","  250",",,X",,,,,"  270","W,,X",,,"19.9",",,X",,,,,"24.2",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-11","9.40",",,X"," 1652",",,X"," 1650",",,X","  180",",,X",,,,,"  180","W,,X",,,"23.0",",,X",,,,,"28.9",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-12","8.28",",,X"," 1952",",,X"," 1336",",,X","  100",",,X",,,,,"  225","W,,X",,,"15.0",",,X",,,,,"23.0",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-13","15.43",",,X"," 0752",",,X"," 1628",",,X","   60",",,X",,,,,"   45","W,,X",,,"23.0",",,X",,,,,"30.0",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-14","9.17",",,X"," 0752",",,X"," 1733",",,X","   70",",,X",,,,,"  180","W,,X",,,"17.9",",,X",,,,,"19.5",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-15","7.83",",,X"," 1752",",,X"," 1613",",,X","  180",",,X",,,,,"  180","W,,X",,,"12.1",",,X",,,,,"15.0",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-16","17.45",",,X"," 1252",",,X"," 2014",",,X","   80",",,X",,,,,"   45","W,,X",,,"23.0",",,X",,,,,"34.4",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-17","19.01",",,X"," 0452",",,X"," 0224",",,X","   60",",,X",,,,,"   45","W,,X",,,"25.9",",,X",,,,,"35.6",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-18","12.30",",,X"," 0739",",,X"," 0727",",,X","   70",",,X",,,,,"   90","W,,X",,,"21.9",",,X",,,,,"26.4",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-19","10.07",",,X"," 1352",",,X"," 1854",",,X","   80",",,X",,,,,"   45","W,,X",,,"15.0",",,X",,,,,"20.8",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-20","12.53",",,X"," 1452",",,X"," 1220",",,X","   70",",,X",,,,,"   90","W,,X",,,"19.9",",,X",,,,,"25.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-21","10.74",",,X"," 1552",",,X"," 1419",",,X","   70",",,X",,,,,"   90","W,,X",,,"17.0",",,X",,,,,"26.4",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-22","11.18",",,X"," 2052",",,X"," 1022",",,X","  100",",,X",,,,,"   45","W,,X",,,"17.0",",,X",,,,,"27.5",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-23","11.63",",,X"," 2352",",,X"," 1620",",,X","   90",",,X",,,,,"   45","W,,X",,,"15.0",",,X",,,,,"18.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-24","11.86",",,X"," 1952",",,X"," 2218",",,X","   30",",,X",,,,,"   45","W,,X",,,"21.0",",,X",,,,,"28.9",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-25","16.33",",,X"," 0852",",,X"," 0812",",,X","   70",",,X",,,,,"   45","W,,X",,,"25.1",",,X",,,,,"34.4",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-26","13.20",",,X"," 1752",",,X"," 0924",",,X","  140",",,X",,,,,"   90","W,,X",,,"21.0",",,X",,,,,"31.1",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-27","14.76",",,X"," 1952",",,X"," 1706",",,X","  120",",,X",,,,,"  135","W,,X",,,"21.0",",,X",,,,,"32.2",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-28","12.75",",,X"," 1052",",,X"," 1137",",,X","   50",",,X",,,,,"   45","W,,X",,,"21.0",",,X",,,,,"25.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-29","14.09",",,X"," 1952",",,X"," 1939",",,X","  240",",,X",,,,,"  225","W,,X",,,"21.0",",,X",,,,,"32.2",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-04-30","23.04",",,X"," 1652",",,X"," 0627",",,X","  330",",,X",,,,,"  315","W,,X",,,"29.1",",,X",,,,,"44.7",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-05-01","12.53",",,X"," 1452",",,X"," 1729",",,X","  300",",,X",,,,,"  270","W,,X",,,"17.0",",,X",,,,,"26.4",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-05-02","8.50",",,X"," 1352",",,X"," 1319",",,X","  230",",,X",,,,,"  225","W,,X",,,"19.9",",,X",,,,,"21.9",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-05-03","12.53",",,X"," 2052",",,X"," 2046",",,X","   60",",,X",,,,,"   45","W,,X",,,"23.0",",,X",,,,,"28.9",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-05-04","18.12",",,X"," 0225",",,X"," 0400",",,X","   60",",,X",,,,,"   45","W,,X",,,"28.0",",,X",,,,,"35.6",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-05-05","13.87",",,X"," 0952",",,X"," 0931",",,X","   30",",,X",,,,,"   45","W,,X",,,"17.9",",,X",,,,,"31.1",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-05-06","8.50",",,X"," 1152",",,X"," 1228",",,X","  330",",,X",,,,,"  315","W,,X",,,"15.0",",,X",,,,,"23.0",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-05-07","10.07",",,X"," 1352",",,X"," 2253",",,X","  240",",,X",,,,,"   90","W,,X",,,"17.9",",,X",,,,,"28.9",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-05-08","8.50",",,X"," 1752",",,X"," 1902",",,X","  190",",,X",,,,,"  180","W,,X",,,"17.0",",,X",,,,,"19.5",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-05-09","12.08",",,X"," 2052",",,X"," 1901",",,X","  250",",,X",,,,,"  270","W,,X",,,"19.9",",,X",,,,,"28.9",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-05-10","10.74",",,X"," 1352",",,X"," 1345",",,X","  250",",,X",,,,,"  225","W,,X",,,"17.9",",,X",,,,,"25.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-05-11","10.07",",,X"," 0852",",,X"," 0859",",,X","  140",",,X",,,,,"  135","W,,X",,,"17.0",",,X",,,,,"24.2",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-05-12","12.08",",,X"," 1452",",,X"," 1411",",,X","  360",",,X",,,,,"  360","W,,X",,,"21.0",",,X",,,,,"33.3",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-05-13","15.21",",,X"," 1052",",,X"," 0800",",,X","   60",",,X",,,,,"   90","W,,X",,,"21.0",",,X",,,,,"30.0",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-05-14","10.74",",,X"," 1752",",,X"," 1826",",,X","  190",",,X",,,,,"  180","W,,X",,,"17.0",",,X",,,,,"21.9",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-05-15","13.87",",,X"," 1652",",,X"," 1922",",,X","  340",",,X",,,,,"  360","W,,X",,,"23.0",",,X",,,,,"30.0",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-05-16","11.41",",,X"," 0152",",,X"," 0146",",,X","   20",",,X",,,,,"  360","W,,X",,,"23.0",",,X",,,,,"30.0",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-05-17","13.65",",,X"," 1552",",,X"," 1558",",,X","  240",",,X",,,,,"  225","W,,X",,,"17.9",",,X",,,,,"26.4",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-05-18","11.63",",,X"," 1152",",,X"," 1209",",,X","   60",",,X",,,,,"   45","W,,X",,,"19.9",",,X",,,,,"24.2",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-05-19","14.99",",,X"," 0052",",,X"," 0902",",,X","   70",",,X",,,,,"   45","W,,X",,,"21.9",",,X",,,,,"27.5",",,X",,
"USW00014732","LAGUARDIA AIRPORT, NY US","1987-05-20","15.21",",,X"," 1834",",,X"," 1416",",,X","   50",",,X",,,,,"   45","W,,X",,,"21.0",",,X",,,,,"26.4",",,X",,
